title,description,pubDate,guid,imgLink,actURL
Antonio Lizana,"The traditions of flamenco and jazz are disparate, but in the hands of a few Spanish jazz musicians, these two worlds commingle and find common ground.","Mon, 01 May 2017 10:45:00 -0400",7f1b5b83-75c2-4d97-82a4-6c377e74012b,https://media.npr.org/assets/img/2017/05/01/antoniolizana_mcarrasquero2_wide-4f2acc960dd950db247c007e686f419052fead21.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/05/20170501_ascvid_alizanavidpodcast2-n.mp4?orgId=1&d=1095&p=510292&story=526387842&t=podcast&e=526387842&ft=pod&f=510292
alt-J,I have a self-imposed rule for Tiny Desk Concerts: No artist can visit twice unless there's something wholly different about what they're doing. alt-J was happy to oblige.,"Mon, 24 Apr 2017 10:52:00 -0400",d28ed53a-68ac-47b6-b9a1-87d496b3269e,https://media.npr.org/assets/img/2017/04/24/altj_mcarrasquero_wide-de9abdde41db579aef3cd5f18dfe586827ce168a.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/04/20170421_ascvid_altjvidpodcast-n.mp4?orgId=1&d=1045&p=510292&story=525393162&t=podcast&e=525393162&ft=pod&f=510292
Chicano Batman,"Chicano Batman comes with a sound that perfectly captures dark lounges, <em>quinceñera</em> dances, car shows and backyard parties.","Mon, 17 Apr 2017 13:07:00 -0400",070f4bc9-4872-411a-a17b-95f218706dd9,https://media.npr.org/assets/img/2017/04/17/chicanobatman_mcarrasquero_wide-0af9795355d311cac2f72b320b8b9f57adbd9217.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/04/20170417_ascvid_chicanobatmanvidpodcast-n.mp4?orgId=1&d=759&p=510292&story=524335123&t=podcast&e=524335123&ft=pod&f=510292
Ljova and the Kontraband,"Composer, arranger and viola player Ljova lead his Kontraband to the Tiny Desk for an eclectic swirl of Western classical, jazz, tango and Eastern European and Balkan folk music.","Fri, 14 Apr 2017 09:27:00 -0400",74a00599-af03-462f-a62d-6cfc8e4a8c72,https://media.npr.org/assets/img/2017/04/14/ljovakontraband-mcarrasquero_wide-98148b38129a2954bd204b421552f4217a09d348.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/04/20170413_ascvid_ljovakontrabandvidpodcast-n.mp4?orgId=1&d=1438&p=510292&story=523919686&t=podcast&e=523919686&ft=pod&f=510292
Sinkane,"You can hear a great New York jazz band in the rhythms of Sinkane, but you can also hear the influence of Bob Marley and the hypnotic repetition of Sudanese desert sounds.","Mon, 10 Apr 2017 09:00:14 -0400",5c1a464b-4540-4bcf-8fe3-2622ec28e0a2,https://media.npr.org/assets/img/2017/04/07/sinkane_charbage_wide-0b5665534aa02507082b2c3c9474d9f783101367.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/04/20170407_ascvid_sinkanevidpodcast-n.mp4?orgId=1&d=891&p=510292&story=523056395&t=podcast&e=523056395&ft=pod&f=510292
Tash Sultana,"It's astonishing to watch Sultana's fluidity on her instrument, like a natural extension of her body. She also plays bass, saxophone, trumpet, flute and more, but kept it ""simple"" for the Tiny Desk.","Fri, 07 Apr 2017 09:00:12 -0400",882a76b9-dbfa-4b2d-97fc-fbe5f6cc3e5f,https://media.npr.org/assets/img/2017/04/06/tashsultana_charbage_wide-f275e26826af490ed51ea98027da947e6303dbd7.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/04/20170406_ascvid_tashsultanavidpodcast-n.mp4?orgId=1&d=1552&p=510292&story=522902372&t=podcast&e=522902372&ft=pod&f=510292
Noname,"The power of language to penetrate a difficult subject, and the power of performance to share that language, are the gifts Noname brought to the Tiny Desk.","Mon, 03 Apr 2017 09:00:10 -0400",6efb0fbf-250b-40ee-a31d-9bba9f5c8208,https://media.npr.org/assets/img/2017/03/31/noname_charbage_wide-a5b5438e4810aa13977b25528bcd4a21aabbec09.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/03/201703331_ascvid_nonamevidpodcast-n.mp4?orgId=1&d=918&p=510292&story=521425430&t=podcast&e=521425430&ft=pod&f=510292
Overcoats,Hana Elion and JJ Mitchell's vibrant vocal harmonies are set against an electronic backdrop that feels spacious and refreshing.,"Mon, 27 Mar 2017 09:30:00 -0400",3eed3b01-e398-44ef-a998-f2f86282322a,https://media.npr.org/assets/img/2017/03/24/overcoats_mcarrasquero_wide-07d0dea598b68ae01d10779cd1c06f500609ebde.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/03/20170328_ascvid_overcoatspodcast-n.mp4?orgId=1&d=719&p=510292&story=521420084&t=podcast&e=521420084&ft=pod&f=510292
Delicate Steve,"This fierce and lyrical guitar player writes playful instrumental music led by hooky vocals — but there is no voice, just the human-like twang of a glass slide on a guitar.","Fri, 24 Mar 2017 11:13:00 -0400",b062ba95-1910-4312-bb27-8ae1e42a8fd3,https://media.npr.org/assets/img/2017/03/24/delicatesteve_mcarrasquero_wide-2aba942d75f5136ac67e474d480da1e8b386874f.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/03/20170323_ascvid_dstevevidpodcast-n.mp4?orgId=1&d=899&p=510292&story=521362529&t=podcast&e=521362529&ft=pod&f=510292
Sampha,"A Tiny Desk Concert as intimate as it gets (that's saying something). Just Sampha, a piano and three heart-wrenching songs that seem to double as coping mechanisms.","Tue, 21 Mar 2017 09:00:14 -0400",bec781c5-3fe5-4871-8dff-9b7c0df35775,https://media.npr.org/assets/img/2017/03/20/sampha_charbage_wide-7d04ee3d21fe94afcd6859fc8c99a75c41b91425.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/03/20170320_ascvid_sampha-n.mp4?orgId=1&d=937&p=510292&story=520832927&t=podcast&e=520832927&ft=pod&f=510292
Red Baraat,"Red Baraat come to the Tiny Desk in celebration of holi, the Hindu festival of color and love that welcomes the coming of spring.","Mon, 13 Mar 2017 09:00:18 -0400",45b3e707-8c25-43ec-9f14-78bb270ed645,https://media.npr.org/assets/img/2017/03/10/redbaraat_mcarrasquero_wide-aeba82ce6784613722d174452b75b1e149b27f31.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/03/20170310_ascvid_redbaraat-n.mp4?orgId=1&d=1034&p=510292&story=519711504&t=podcast&e=519711504&ft=pod&f=510292
Tank And The Bangas,"Tank and the Bangas' victory lap around the Tiny Desk was momentous, celebratory and deeply touching, with a flair and alchemy of styles that could come from New Orleans.","Fri, 10 Mar 2017 09:00:00 -0500",8579a11d-8444-41da-b8ef-2499aa6c3dd8,https://media.npr.org/assets/img/2017/03/10/tankbangas_npr1_wide-3248284148e49725a61a74f125af06b204b8e768.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/02/20170209_ascvid_tankbangas-n.mp4?orgId=1&d=1429&p=510292&story=519617947&t=podcast&e=519617947&ft=pod&f=510292
Maren Morris,"One of the newest Grammy winners stops by the Tiny Desk to share her winking, sometimes tongue-in-cheek songs.","Mon, 06 Mar 2017 09:59:00 -0500",d6849b59-0b71-48de-a094-63bcaacc19da,https://media.npr.org/assets/img/2017/03/06/marenmorris_charbage_wide-e747debccf2f7739edf925ff0cdfbf3bac77354c.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/03/20170303_ascvid_marrenmorris-n.mp4?orgId=1&d=733&p=510292&story=518787540&t=podcast&e=518787540&ft=pod&f=510292
Ninet,One of Israel's very popular artists maybe be walking a similar path to early-career Joan Jett — she brought that same intensity to the Tiny Desk.,"Fri, 03 Mar 2017 09:53:00 -0500",5055526b-65fb-481c-bf0b-adb5bcad7b8f,https://media.npr.org/assets/img/2017/03/02/ninettayeb_mcarrasquero_wide-2408208213486b3374f652262adc2dfe3c18ff59.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/03/20170302_ascvid_ninetvidpodcast-n.mp4?orgId=1&d=754&p=510292&story=518178244&t=podcast&e=518178244&ft=pod&f=510292
Dirty Dozen Brass Band,"To celebrate Fat Tuesday, The Dirty Dozen Brass Band brought their euphoric horns to the Tiny Desk for a raucous, joyous set.","Tue, 28 Feb 2017 09:00:15 -0500",381e3615-883d-4400-a52e-18d0a4ecf811,https://media.npr.org/assets/img/2017/02/27/dirtydozen_charbage_wide-b34ef6fbef5d94a04e4da588164580a1cf09ca88.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/02/20170227_ascvid_dirtydozenvpodcast-n.mp4?orgId=1&d=1365&p=510292&story=517586221&t=podcast&e=517586221&ft=pod&f=510292
Little Simz,"Little Simz has been compared to Lauryn Hill for her self-reflective wordplay. And though the British lyricist is a relative new-comer, her Tiny Desk performance was poised and confident.","Tue, 21 Feb 2017 10:05:00 -0500",d7c9dc95-2655-4f0a-9cd6-ad65bfc1eef9,https://media.npr.org/assets/img/2017/02/16/littlesimz_charbage_wide-d6ad2ccc8bef25d2786bc099ef1964b4bb80489f.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/02/20170216_ascvid_littlesimzvpodcast-n.mp4?orgId=1&d=739&p=510292&story=515617600&t=podcast&e=515617600&ft=pod&f=510292
Agnes Obel,Agnes Obel manipulated the Tiny Desk to better suit the deeply alluring and powerful music she brought to us.,"Wed, 15 Feb 2017 09:39:00 -0500",881d3907-a4bb-4f4c-9ad7-90c65fce7aeb,https://media.npr.org/assets/img/2017/02/14/agnesobel_rzaldivar_wide-d9207e720a7d98c7aec6c7a0ef09b3401587a6ce.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/02/20170214_ascvid_agnesobelvpodcast-n.mp4?orgId=1&d=809&p=510292&story=515199072&t=podcast&e=515199072&ft=pod&f=510292
Esmé Patterson,"Esmé Patterson has dropped the banjos and folk from her previous project Paper Bird — in their place, electric guitars and a backing band worth getting behind.","Fri, 10 Feb 2017 10:59:00 -0500",9bdd37f6-e31e-452a-b918-43c01e1e6c31,https://media.npr.org/assets/img/2017/02/10/esmepatterson_npr_wide-7569e8ee8f7c8187c263d42d106f243f8d81ec91.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/02/20170210_ascvid_epattersonvpodcast-n.mp4?orgId=1&d=713&p=510292&story=513260090&t=podcast&e=513260090&ft=pod&f=510292
Run The Jewels,"Killer Mike and El-P continue to out-muse each other in a supergroup that somehow seems to get better, louder, and more pertinent since their start in 2013.","Mon, 06 Feb 2017 09:00:00 -0500",9419b5e5-03cd-4b2c-b9fb-d1b8af925985,https://media.npr.org/assets/img/2017/02/02/runthejewels_charbage_wide-708986bac9e049accb96cc37286e73bea80fab63.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/02/20170207_ascvid_rtjvpodcast2-n.mp4?orgId=1&d=713&p=510292&story=513116284&t=podcast&e=513116284&ft=pod&f=510292
D.R.A.M.,"The rapper/singer storms the NPR Music offices, activating his signature smile and bouncing through five highlights from his catalog — including the smash single ""Broccoli.""","Wed, 01 Feb 2017 09:00:04 -0500",f9743dcf-6354-492c-b4ae-0dd13a93299f,https://media.npr.org/assets/img/2017/01/12/dram_charbage_wide-80c114f63d8aeab26e2d05c6836906b0fcc9a995.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/01/20170112_ascvid_dramvidpodcast-n.mp4?orgId=1&d=1260&p=510292&story=509502977&t=podcast&e=509502977&ft=pod&f=510292
Gallant,"The rising R&B star performs three falsetto-drenched highlights from his 2016 debut, <em>Ology</em> — including ""Bourbon,"" which features a guest rap from Chance The Rapper collaborator Saba.","Mon, 30 Jan 2017 09:29:00 -0500",ace4f1e9-5891-49db-b2b7-8c630cf23aa5,https://media.npr.org/assets/img/2017/01/30/gallant_charbage2_wide-26aea1c0e8f64268e5da722e260c8623b2643cdc.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/01/20170127_ascvid_gallantvidpodcast-n.mp4?orgId=1&d=759&p=510292&story=512060233&t=podcast&e=512060233&ft=pod&f=510292
Miramar,Watch the Virginia band sweep the NPR crowd off its feet with a collection of exquisite boleros by Puerto Rican composer Sylvia Rexach.,"Fri, 27 Jan 2017 10:05:00 -0500",3c237cc4-636f-48fd-b370-6fadff2355b9,https://media.npr.org/assets/img/2017/01/27/miramar_charbage_wide-95460bb5bc6390d75e014cf2516df0537124b0ee.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/01/20170126_ascvid_miramarvidpodcast-n.mp4?orgId=1&d=986&p=510292&story=511983342&t=podcast&e=511983342&ft=pod&f=510292
BADBADNOTGOOD,"The jazz band, known for its soulful interpretations of songs by Nas and Ol' Dirty Bastard, plays its own new material live in the NPR Music offices.","Mon, 23 Jan 2017 12:03:00 -0500",7c7741eb-f81c-4b31-be26-d03e6b87283b,https://media.npr.org/assets/img/2017/01/23/badbadnotgood_charbage_wide-2c09feb7fd61b5add6fe9b52ea12f10f16a27462.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/01/20170123_ascvid_bbngvidpodcast-n.mp4?orgId=1&d=1313&p=510292&story=511210258&t=podcast&e=511210258&ft=pod&f=510292
Brent Cobb,Cobb's words shimmer like a tall glass of sweet tea in the late-morning sun. Watch the country singer-songwriter perform four songs from his debut album.,"Tue, 17 Jan 2017 09:00:23 -0500",77e0be24-f49e-437f-aa9c-45bfa41b70b7,https://media.npr.org/assets/img/2017/01/13/brentcobb_charbage_wide-8b220f6ff62690e4d1cb122d87fd9cd8fe2f55f5.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/01/20170113_ascvid_brentcobbvidpodcast-n.mp4?orgId=1&d=1088&p=510292&story=509719234&t=podcast&e=509719234&ft=pod&f=510292
Lila Downs,"With a voice that borrows heavily from opera, Downs performs the kind of full-throated mariachi singing that would fit right in at Mexico City's Garibaldi Square — ground zero for mariachi.","Fri, 13 Jan 2017 11:26:00 -0500",853bfe06-28f7-447a-8af1-df516c82bf69,https://media.npr.org/assets/img/2017/01/13/liladowns_npr_wide-e4c3dbbc4a2811017944f363b5a35daa8767224e.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/01/20170113_ascvid_liladownsvidpodcast-n.mp4?orgId=1&d=1333&p=510292&story=509671339&t=podcast&e=509671339&ft=pod&f=510292
Donny McCaslin,"Hear McCaslin, the saxophonist and bandleader whose group backed David Bowie on <em>Blackstar</em>, near the anniversary of that album's release. Selections include an instrumental take on Bowie's ""Lazarus.""","Tue, 10 Jan 2017 11:53:00 -0500",446447e5-b17a-48d0-88b0-a41017a40e3e,https://media.npr.org/assets/img/2017/01/10/donnymccaslin_rzaldivar_wide-3b4e5bd2a271f295fdedea257d2fc2167cb3e301.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/01/20170106_ascvid_donnycaslinvidpodcast-n.mp4?orgId=1&d=1612&p=510292&story=509140411&t=podcast&e=509140411&ft=pod&f=510292
Declan McKenna,"Hear the spirited young singer-songwriter take on religion, poverty and politics, armed with just a guitar and some unrelenting hooks.","Wed, 04 Jan 2017 11:58:00 -0500",f2a24501-51a1-4320-bc64-2b71c94c1ab8,https://media.npr.org/assets/img/2016/12/21/declanmckenna_charbage_wide-2443aefe491f14936d8e26a36db87278e88e33f2.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2016/12/20161221_ascvid_dmckennavidpodcast2-n.mp4?orgId=1&d=722&p=510292&story=506477268&t=podcast&e=506477268&ft=pod&f=510292
The Oh Hellos: Holiday Tiny Desk Concert,"The nine-piece, family-centered band returns to the NPR Music offices to fill the air with fake snow and real joy.","Wed, 21 Dec 2016 11:23:00 -0500",586e38aa-8ce9-415d-89f2-9f3af7f52a6e,https://media.npr.org/assets/img/2016/12/21/theohhellos_rzaldivar_wide-b094690b97c8927990e57c3a5d5c3b35d7032015.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2016/12/20161219_ascvid_theohhellosholiday2-n.mp4?orgId=1&d=872&p=510292&story=506447196&t=podcast&e=506447196&ft=pod&f=510292
Derek Gripper,"Inspired by Toumani Diabate, the classically trained South African guitarist performs songs originally written for the kora.","Thu, 15 Dec 2016 09:00:00 -0500",6786e146-add6-4d6d-a4a8-192739bd0e6a,https://media.npr.org/assets/img/2016/12/15/derekgripper_rzaldivar_wide-ebea4a21af8200bb2e03bd92f36d33b19cd45a53.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2016/12/20161214_ascvid_derekgripper-n.mp4?orgId=1&d=889&p=510292&story=505785378&t=podcast&e=505785378&ft=pod&f=510292
Gucci Mane,"The rapper has spent the year on an extended victory tour. Here are the spoils, recorded in a stripped-down set with a minimal backing track and longtime producer Zaytoven on keys.","Mon, 12 Dec 2016 10:01:00 -0500",3678f08c-d7b6-4ccb-a2b5-fc59397b90dd,https://media.npr.org/assets/img/2016/12/09/guccimane_charbage_wide-f132162ef1948ad0475e38201a2a7c59a73ad7cf.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2016/12/20161208_ascvid_guccimane-n.mp4?orgId=1&d=580&p=510292&story=504994881&t=podcast&e=504994881&ft=pod&f=510292
Alsarah & The Nubatones,"In the band's hands, East African music pulses, breathes and comes alive in a mix of tradition and contemporary sounds.","Fri, 09 Dec 2016 11:14:00 -0500",29f8dc7c-1187-4d01-9a33-a562870984a2,https://media.npr.org/assets/img/2016/12/09/alsarahnubatones_rzaldivar_wide-1acc8abdecf7b1910ea24b5f8ae4f6759284dbf0.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2016/12/20161208_ascvid_alsarahnubatones-n.mp4?orgId=1&d=683&p=510292&story=504966811&t=podcast&e=504966811&ft=pod&f=510292
Ro James,"Bringing the heat to the NPR Music offices, the R&B singer performs three funky, sexy, stripped-down songs from his debut album, <em>Eldorado</em>.","Mon, 05 Dec 2016 11:42:00 -0500",b64811cf-6a88-4203-b22a-387efc70ea9a,https://media.npr.org/assets/img/2016/12/02/rojames_rzaldivar2_wide-25f308c041267afacfb4a0f157a91ec3485153d9.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2016/12/20161202_ascvid_rojames2-n.mp4?orgId=1&d=745&p=510292&story=504183706&t=podcast&e=504183706&ft=pod&f=510292
Pinegrove,"There's a confessional quality to the songs of Pinegrove that feels reassuring. Watch the New Jersey band squeeze four songs into a scrappy, warmhearted 13-minute set.","Fri, 02 Dec 2016 09:00:15 -0500",2aa87ac2-8732-41bb-af20-ff247557651d,https://media.npr.org/assets/img/2016/11/30/pinegrove_rzaldivar_wide-2cb0f40ef5884de68fefffd8604e7ababdcfcd8f.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2016/11/20161130_ascvid_pinegrove-n.mp4?orgId=1&d=765&p=510292&story=503893916&t=podcast&e=503893916&ft=pod&f=510292
Margo Price,"On the morning after Election Day, the Nashville musician and her band visited the Tiny Desk to play three cathartic country songs loaded with new political meaning.","Wed, 30 Nov 2016 15:14:00 -0500",fcd2ad97-ef71-4e8d-8238-08016cc47e4a,https://media.npr.org/assets/img/2016/11/30/margoprice_vmilko_wide-18881e30c3a5bc1a7b586987464e4272d6a49d65.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2016/11/20161123_ascvid_margoprice-n.mp4?orgId=1&d=854&p=510292&story=503893992&t=podcast&e=503893992&ft=pod&f=510292
Tegan And Sara,"Appearing in the NPR Music offices on the eve of the 2016 elections, the Canadian pop duo crafts acoustic versions of pop anthems like ""Closer and ""Boyfriend.""","Mon, 21 Nov 2016 09:44:00 -0500",ad50a5fe-9985-4cf4-9c63-9703bebfb983,https://media.npr.org/assets/img/2016/11/17/teganandsara_rzaldivar_wide-fb90e2a5a21bef2001d2b3c88a74a0930af959ae.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2016/11/20161117_ascvid_teganandsara-n.mp4?orgId=1&d=1055&p=510292&story=502482602&t=podcast&e=502482602&ft=pod&f=510292
Attacca Quartet,"Watch the resourceful young string quartet navigate its way through smoke rings, alligators at Macy's, and the stormy fluctuations of the 18th century.","Fri, 18 Nov 2016 09:33:00 -0500",99de8518-bc1a-4246-9e75-9bfef511bb55,https://media.npr.org/assets/img/2016/11/16/attaccaquartet_rzaldivar_wide-cc50c065b58d3c9cdb5bb2821b1727e62e382ca7.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2016/11/20161115_ascvid_attaccaquartet2-n.mp4?orgId=1&d=1062&p=510292&story=502303070&t=podcast&e=502303070&ft=pod&f=510292
John Paul White,"Formerly half of The Civil Wars, the singer-songwriter returns to perform three rearranged songs from his solo debut, <em>Beulah</em>.","Wed, 16 Nov 2016 10:25:00 -0500",a346a4ad-45a9-4813-855a-5ac302b9a85a,https://media.npr.org/assets/img/2016/11/11/johnpaulwhite_rzaldivar_wide-3279ac8f68197ace6bdb18d860ccf80a998a5119.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2016/11/20161108_ascvid_jpwhite2-n.mp4?orgId=1&d=812&p=510292&story=501710271&t=podcast&e=501710271&ft=pod&f=510292
Adam Torres,"The Austin singer-songwriter showcases his high, lonesome voice and atmospheric storytelling in three songs — one unreleased and one from his gorgeous new album, <em>Pearls To Swine</em>.","Fri, 11 Nov 2016 09:48:00 -0500",7570d218-198d-490c-bb81-4d1a5173554d,https://media.npr.org/assets/img/2016/11/11/adamtorres_charbage_wide-702405970e3dca58521621eb0130e3de243461b3.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2016/11/20161110_ascvid_adamtorres-n.mp4?orgId=1&d=1013&p=510292&story=501701584&t=podcast&e=501701584&ft=pod&f=510292
Ta-ku & Wafia,The chemistry between the two Australian singers becomes apparent the instant you hear their intertwined voices floating together above low-end rumbles and resonant keys.,"Mon, 07 Nov 2016 14:00:19 -0500",6bc20714-2c63-499f-9af6-1787b8e00f47,https://media.npr.org/assets/img/2016/11/07/takuwafia_rzaldivar_wide-35f6288783bc063e6c026c9c954c588c4cbe1639.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2016/11/20161104_ascvid_takuwafia-n.mp4?orgId=1&d=684&p=510292&story=501009789&t=podcast&e=501009789&ft=pod&f=510292
The Westerlies,"The self-described ""accidental brass quartet"" swims comfortably in jazz, classical and pop music. Watch the band evoke a rollicking Parisian street scene and the calm beauty of the San Juan Islands.","Wed, 02 Nov 2016 09:00:26 -0400",8daaffec-922e-4fd3-ac04-984adffc7ac9,https://media.npr.org/assets/img/2016/11/01/thewesterlies_charbage_wide-e3e07f759f6b7999d2ee74294888d2d22da69a41.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2016/11/20161101_ascvid_thewesterlies-n.mp4?orgId=1&d=654&p=510292&story=500279260&t=podcast&e=500279260&ft=pod&f=510292
Joseph,"The trio's sound has grown to include elements beyond sisterly harmonies and acoustic guitar. But here, Joseph strips down to its original setup, playing newer songs the way they could have been.","Fri, 28 Oct 2016 10:04:00 -0400",c2f41f93-ece5-4239-b280-d9c594eae417,https://media.npr.org/assets/img/2016/10/26/joseph_charbage_wide-ce0d88c942fb88e95c4a3876a862d51700e06333.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2016/10/20161025_ascvid_joseph2-n.mp4?orgId=1&d=674&p=510292&story=499494893&t=podcast&e=499494893&ft=pod&f=510292
Drive-By Truckers,The long-running rock band holds a mirror to the hard realities of America right now on <em>American Band</em>. Watch Drive-By Truckers' emotional performance at the NPR Music office.,"Mon, 24 Oct 2016 14:00:03 -0400",a63b4481-bd7e-40b8-b75a-50824b57231e,https://media.npr.org/assets/img/2016/10/24/drivebytruckers_npr_wide-8dc567069367bb8c1da60f0c2891e7ae15909b3f.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2016/10/20161021_ascvid_drivebytruckers-n.mp4?orgId=1&d=982&p=510292&story=499150936&t=podcast&e=499150936&ft=pod&f=510292
Blind Pilot,"The band's shimmery folk-pop sound, with its vibraphone and overarching vibrancy, is perfectly suited to the space behind Bob Boilen's desk.","Mon, 24 Oct 2016 10:08:00 -0400",99e2e0bc-9329-48d6-92f0-91600431e24a,https://media.npr.org/assets/img/2016/10/24/blindpilot_charbage_wide-3cff2d600c18dea59c48ea54f34fbd3bc7633e59.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2016/10/20161020_ascvid_blindpilot-n.mp4?orgId=1&d=1044&p=510292&story=499149292&t=podcast&e=499149292&ft=pod&f=510292
Billy Bragg & Joe Henry,"Performing songs they recorded on a recent train journey across the U.S., the two songwriters celebrate the romance and vitality of the modern railroad.","Thu, 20 Oct 2016 16:38:00 -0400",cab1223d-9d71-4d21-9583-e481782da11f,https://media.npr.org/assets/img/2016/10/17/bragghenry_charbage_wide-10a1bcdb0d6aae581a0e00d50706f9f5f406d063.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2016/10/20161017_ascvid_bragghenry-n.mp4?orgId=1&d=782&p=510292&story=498248743&t=podcast&e=498248743&ft=pod&f=510292
RDGLDGRN,"The D.C.-area band crafts a striking mix of rock, hip-hop, funk, go-go and Brazilian sounds, fused with energy and humor.","Mon, 17 Oct 2016 10:28:00 -0400",130188af-f4be-44eb-9fe9-871dedc48ac8,https://media.npr.org/assets/img/2016/10/13/rdgldgrn_npr_wide-8a4a590b915aba25247fc3464450b2601b33643b.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2016/10/20161013_ascvid_rdgldgrn-n.mp4?orgId=1&d=724&p=510292&story=497818226&t=podcast&e=497818226&ft=pod&f=510292
Haley Bonar,"In a performance of three songs from <em>Impossible Dream</em>, the Minnesota singer-songwriter achieves a nifty balance of stripped-down intimacy and impeccable polish.","Tue, 11 Oct 2016 09:07:00 -0400",4c533362-fe20-4ec3-a1f3-73276a760324,https://media.npr.org/assets/img/2016/10/07/haleybonar_charbage_wide-6cdd2f78159e081f82086c358c1d83eea531e987.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2016/10/20161007_ascvid_haleybonar-n.mp4?orgId=1&d=642&p=510292&story=497075035&t=podcast&e=497075035&ft=pod&f=510292
